DateID,LabID,OthLabID,Problems,CRA,Error,DC13,Material,Species,SiteID,SiteName,SiteContext,SiteType,Country,Longitude,Latitude,LocQual,Source,Comments
10700,VRI-329,,,2390,80,,charcoal,,903,Ephesus,3m below loamy horizon excavated with pottery and bones in area between altar and temple of Diana,settlement,TR,27.3636,37.9498,A,Felber and Pak 1973,
10701,VRI-479,,,2920,90,,charcoal,,303422,Kordlar Tepe,room B,settlement,IR,45.21407598,37.56407,A,Felber 1980,
10702,VRI-480,,,2640,80,,charcoal,,303422,Kordlar Tepe,"room Z, level IV",settlement,IR,45.21407598,37.56407,A,Felber 1980,
10703,W-1341,,,4880,250,,plant remains,,10938,Nahal Mishmar,,cave,IL,35.3643,31.3809,A,Gilead 1988,
10704,W-245,,,5280,150,,charcoal,,11994,Horvat Beter,"Straum III, silo 50; Stratum III",settlement,IL,34.78,31.22,B,CalPal; Weinstein 1984,
10705,W-254,,,5280,150,,charcoal,,11994,Horvat Beter,Stratum III; Pit 50,settlement,IL,34.78,31.22,B,Gilead 1988; Flohr et al. 2016,
10706,W-607,,,9040,250,,soil,,1183,Jarmo,,settlement,IQ,44.950278,35.548889,A,CONTEXT; Rubin and Alexander 1960; Braidwood et al. (eds.) 1983; Hole 1987; Kozlowski 1994,
10707,W-608,,,7750,250,,bone,,1183,Jarmo,"PQ 14 (-2,5 m); -2.5 m; Soundings. PQ 14",settlement,IQ,44.950278,35.548889,A,Kozlowski 1994;CalPal; Flohr et al. 2016,
10708,W-609,,,3030,200,,charcoal,,11594,Hassuna,niv. I a,settlement,IQ,43.21,36.07,B,Böhner and Schyle 2006; CalPal; Hinz et al. 2012: http://radon-b.ufg.uni-kiel.de/samples/7169,
10709,W-617,,,7950,250,,charcoal,,5704,Yumuktepe,"XXXIII-XXXII, base of site; phase XXXIII , from river-cut W face of mound, 1 m above river level, large chunks of charcoal, just below bottom of Garstang's trench A; XXXIII, base of site, 1m above river level",settlement,TR,34.6039,36.8014,A,Thissen 2002; Brami and Zanotti 2015; Altinbilek-Algül 2011; Flohr et al. 2016; Reingruber and Thissen 2016; TAY Project,
10710,W-623,,,7570,250,,charcoal,,11595,Matarrah,Op. VI-4; Op. VI-4; Op. VI-4,settlement,IQ,44.4,35.18,B,Braidwood 1958; Bernbeck 1994; CalPal; Flohr et al. 2016,
10711,W-627,,,6550,250,,charcoal,,2922,Byblos,,settlement,LB,35.6519,34.1226,A,Braidwood 1958; CalPal; Gopher and Gophna 1993; Flohr et al. 2016,
10712,W-651,,,8830,200,,charcoal,,1183,Jarmo,loc 4; 4; Operation II,settlement,IQ,44.950278,35.548889,A,Kozlowski 1994;CalPal; Flohr et al. 2016,
10713,W-652,,,7950,200,,charcoal,,1183,Jarmo,7a; Operation I,settlement,IQ,44.950278,35.548889,A,Kozlowski 1994;CalPal; Flohr et al. 2016,
10714,W-660,,,7040,200,,charcoal,,11594,Hassuna,"Level V, phase Halaf; level V",settlement,IQ,43.21,36.07,B,Bernbeck 1994; CalPal; Flohr et al. 2016,
10715,W-665,,,11200,200,,soil,,1183,Jarmo,,settlement,IQ,44.950278,35.548889,A,CONTEXT; Rubin and Alexander 1960; Hole 1987; Kozlowski 1994,
10716,W-667,,,10600,300,,charcoal,,11596,Zawi Chemi Shanidar,zone B1; zone B1; zone B1; B1; cemetery in cave,settlement,IQ,44.22,36.8,B,Kozlowski 1994; CalPal; Flohr et al. 2016,
10717,W-681,,,10800,300,,charcoal,,11596,Zawi Chemi Shanidar,no.455; 129 m; trench B,settlement,IQ,44.22,36.8,B,Kozlowski 1994; CalPal; Flohr et al. 2016,
10718,W-916,,,4410,250,,grain (charred),Cerealia,12947,Tel Erani,"layer IV, area D",settlement,IL,34.7853,31.6108,A,Weinstein 1984; Regev et al. 2012A,
10719,Wk-12847,,,5045,61,-24.2,charcoal,,15875,Tepe Ghabrestan,"Sample GB01, Context 7, Depth 233 cm",settlement,IR,49.84,35.79,B,Pollard et al. 2012; CalPal; Flohr et al. 2016,
10720,Wk-12848,,,5041,44,-25.8,charcoal,,15875,Tepe Ghabrestan,"Sample GB02, Context 8, Depth 273 cm",settlement,IR,49.84,35.79,B,Pollard et al. 2012; CalPal; Flohr et al. 2016,
10721,Wk-12849,,,5140,68,-24.5,charcoal,,15875,Tepe Ghabrestan,"Sample GB03, Context 11, Depth 343 cm",settlement,IR,49.84,35.79,B,Pollard et al. 2012; CalPal; Flohr et al. 2016,
10722,Wk-12850,,,5071,83,-24.9,charcoal,,15875,Tepe Ghabrestan,"Sample GB04, Context 12, Depth 372 cm",settlement,IR,49.84,35.79,B,Pollard et al. 2012; CalPal; Flohr et al. 2016,
10723,Wk-12851,,,5188,46,-25.2,charcoal,,15875,Tepe Ghabrestan,"Sample GB05, Context 14, Depth 380 cm",settlement,IR,49.84,35.79,B,Pollard et al. 2012; CalPal; Flohr et al. 2016,
10724,Wk-12852,,,5310,47,-25.1,charcoal,,15875,Tepe Ghabrestan,"Sample GB06, Context 24, Depth 455 cm",settlement,IR,49.84,35.79,B,Pollard et al. 2012; CalPal; Flohr et al. 2016,
10725,Wk-12853,,,5475,45,-21.5,charcoal,,15875,Tepe Ghabrestan,"Sample GB07, Context 28, Depth 495 cm",settlement,IR,49.84,35.79,B,Pollard et al. 2012; CalPal; Flohr et al. 2016,
10726,Wk-12854,,,6154,49,-25.3,charcoal,,15876,Tepe Zagheh,"Sample ZH01, Context 1, Depth 2 cm, disturbed; 2 cm depth (directly subsurface); Trench A, Context 1, disturbed",settlement,IR,49.951239,35.816572,A,Pollard et al. 2012; Marshall 2012; CalPal; Flohr et al. 2016,
10727,Wk-12855,,,5489,45,-24,charcoal,,15876,Tepe Zagheh,"Sample ZH02, Context 7, Depth 44 cm; 44 cm depth; Trench A, Context 7",settlement,IR,49.951239,35.816572,A,Pollard et al. 2012; Marshall 2012; CalPal; Flohr et al. 2016,
10728,Wk-12856,,,5936,69,-25.7,charcoal,,15876,Tepe Zagheh,"Sample ZH03, Context 11, Depth 50 cm; 50 cm depth; Trench A, Context 11",settlement,IR,49.951239,35.816572,A,Pollard et al. 2012; Marshall 2012; CalPal; Flohr et al. 2016,
10729,Wk-12857,,,6152,46,-23.7,charcoal,,15876,Tepe Zagheh,"Sample ZH04, Context 16, Depth 95 cm; 95 cm depth; Trench A, Context 16, sand floor",settlement,IR,49.951239,35.816572,A,Pollard et al. 2012; Marshall 2012; CalPal; Flohr et al. 2016,
10730,Wk-12858,,,6124,46,-24.9,charcoal,,15876,Tepe Zagheh,"Sample ZH05, Context 17, Depth 111 cm; 111 cm depth; Trench A, Context 17, oven",settlement,IR,49.951239,35.816572,A,Pollard et al. 2012; Marshall 2012; CalPal; Flohr et al. 2016,
10731,Wk-12859,,,5991,65,-25.4,charcoal,,15876,Tepe Zagheh,"Sample ZH06, Context 35, Depth 140 cm; 140 cm depth; Trench A, Context 35, ash layer",settlement,IR,49.951239,35.816572,A,Pollard et al. 2012; Marshall 2012; CalPal; Flohr et al. 2016,
10732,Wk-12860,,,6233,48,-24.5,charcoal,,15876,Tepe Zagheh,"Sample ZH07, Context 38, Depth 170 cm; 170 cm depth; Trench A, Context 38, ash layer",settlement,IR,49.951239,35.816572,A,Pollard et al. 2012; Marshall 2012; CalPal; Flohr et al. 2016,
10733,Wk-12861,,,6169,78,-25.6,charcoal,,15876,Tepe Zagheh,"Sample ZH08, Context 45, Depth 255 cm; 255 cm depth; Trench A, Context 45, ash layer under collapsed wall",settlement,IR,49.951239,35.816572,A,Pollard et al. 2012; Marshall 2012; CalPal; Flohr et al. 2016,
10734,Wk-12862,,,6410,50,-24.4,charcoal,,15876,Tepe Zagheh,"Sample ZH09, Context 45, Depth 305 cm; 305 cm depth; Trench A, Context 45, unsealed ash pit",settlement,IR,49.951239,35.816572,A,Pollard et al. 2012; Marshall 2012; CalPal; Flohr et al. 2016,
10735,Wk-12863,,,6295,47,-24.3,charcoal,,15876,Tepe Zagheh,"Sample ZH10, Context 47, Depth 460 cm; 460 cm depth, 4 cm above virgin soil; Trench A, Context 47, large broken storage jar",settlement,IR,49.951239,35.816572,A,Pollard et al. 2012; Marshall 2012; CalPal; Flohr et al. 2016,
10736,Wk-13980,,,4981,51,,charcoal,,18819,Tol-e Spid,,settlement,IR,51.4845,30.2522,B,Weeks et al. 2010,
10737,Wk-13989,,,6488,54,,charcoal,,16190,Tol-e Nurabad,"Tra.A., Ph.A27; A27 (layer on virgin soil); Tr. A",settlement,IR,51.5207,30.122,A,Pollock et al. 2010; Marshall 2012; CalPal; Flohr et al. 2016,
10738,Wk-13990,,,6977,56,,charcoal,,16190,Tol-e Nurabad,"Tra.A., Ph.A26; A26; Tr. A",settlement,IR,51.5207,30.122,A,Pollock et al. 2010; Marshall 2012; CalPal; Flohr et al. 2016,
10739,Wk-13991,,,6952,61,,charcoal,,16190,Tol-e Nurabad,"Tra.A., Ph.A24b; A24b; Tr. A",settlement,IR,51.5207,30.122,A,Pollock et al. 2010; Marshall 2012; CalPal; Flohr et al. 2016,
10740,Wk-13992,,,6938,54,,charcoal,,16190,Tol-e Nurabad,"Tra.A., Ph.A23; A23; Tr. A",settlement,IR,51.5207,30.122,A,Pollock et al. 2010; Marshall 2012; CalPal; Flohr et al. 2016,
10741,Wk-13993,,,6810,56,,charcoal,,16190,Tol-e Nurabad,"Tra.A., Ph.A20; A20; Tr. A",settlement,IR,51.5207,30.122,A,Pollock et al. 2010; Marshall 2012; CalPal; Flohr et al. 2016,
10742,Wk-13994,,,5850,49,,charcoal,,16190,Tol-e Nurabad,"Tra.A., Ph.A19; A19; Tr. A",settlement,IR,51.5207,30.122,A,Pollock et al. 2010; Marshall 2012; CalPal; Flohr et al. 2016,
10743,Wk-13996,,,5785,51,,charcoal,,16190,Tol-e Nurabad,"Tr.A, Ph.A16; A16; Tr. A",settlement,IR,51.5207,30.122,A,Pollock et al. 2010; Marshall 2012; CalPal; Flohr et al. 2016,
10744,Wk-15159,,,8977,60,,charcoal,,222,Shkarat Msaied,Unit E,settlement,JO,35.4397,30.4458,A,Hermansen et al. 2006; Benz 2014; CalPal; Maher et al. 201; Flohr et al. 2016,
10745,Wk-15160,,,9144,55,,charcoal,,222,Shkarat Msaied,Unit E,settlement,JO,35.4397,30.4458,A,Hermansen et al. 2006; Benz 2014; CalPal; Maher et al. 2011 Cambridge Archaeology Journal 21.1; Flohr et al. 2016 Quaternary Science Reviews 136,
10746,Wk-166434,,,3597,39,,seed,,310,Margi Alonia,C and C-1 and D-1,settlement,CY,33.325,35.023,B,Manning 2013,
10747,Wk-18983,,,4151,38,,charcoal,,10660,Politiko Kokkinorotsos,Trench J5,hunting camp,CY,33.24,35.03,B,Webb et al. 2009; Manning 2013,
10748,Wk-20219,,,6085,67,,charcoal,,18830,Mahfour al-Ruweishid,from ash (202) within a fire pit (203),settlement,JO,38.161405,32.725774,D,Flohr et al. 2016,
10749,Wk-20839,,,7645,43,,charcoal,,7297,Moghr El Ahwal cave 2,"cave 2 Ph C, locus 9, square J",cave,LB,35.8824,34.2846,A,Garrard and Yazbeck 2013,
10750,Wk-20840,,,4321,35,,charcoal,,7297,Moghr El Ahwal cave 2,"cave 2 Ph C, locus 15, square T/L",cave,LB,35.8824,34.2846,A,Garrard and Yazbeck 2013,
10751,Wk-20841,,,7610,42,,charcoal,,7297,Moghr El Ahwal cave 2,"cave 2 Ph B, locus 18, square U",cave,LB,35.8824,34.2846,A,Garrard and Yazbeck 2013,
10752,Wk-20843,,,12664,63,,charcoal,,7297,Moghr El Ahwal cave 2,"cave 2 Ph D, locus 30, square Y",cave,LB,35.8824,34.2846,A,Garrard and Yazbeck 2013,
10753,Wk-22244,,,12349,44,,charcoal,,10277,Wadi el-Hammeh 27,,settlement,JO,35.61,32.466,B,Edwards et al. 2013,
10754,Wk-26434,,,5349,30,,charcoal,Pistacia,11605,Kalavasos Kokkinoyia,,settlement,CY,33.29,34.73,B,Manning 2013,
10755,Wk-26435,,,5488,43,,wood,Olea,11605,Kalavasos Kokkinoyia,,settlement,CY,33.29,34.73,B,Manning 2013,
10756,Wk-29173,,,7618,36,,bone/charcoal,,11606,Uğurlu Höyük,"Phase V, nd; phase V; Phase V (early layer)",settlement,TR,25.7084,40.1238,A,Brami 2014; Brami and Zanotti 2015; CalPal; Reingruber and Thissen 2016; Flohr et al. 2016; TAY Project; Erdoğu 2011,
10757,Wk-29174,,,6996,36,,bone,,11606,Uğurlu Höyük,"Phase IV, nd; phase IV; Phase IV",settlement,TR,25.7084,40.1238,A,Brami 2014; Brami and Zanotti 2015; CalPal; Reingruber and Thissen 2016; Flohr et al. 2016; Erdoğu 2011,
10758,Wk-29175,,,6982,42,,bone/charcoal,,11606,Uğurlu Höyük,"Phase IV, nd; phase IV; Phase IV",settlement,TR,25.7084,40.1238,A,Brami 2014; Brami and Zanotti 2015; CalPal; Reingruber and Thissen 2016; Flohr et al. 2016; Erdoğu 2011,
10759,Wk-29760,,,9536,36,,nutshell,Prunus amygdalus,10399,Pinarbasi,"phase pre-Neolithic, AFC",cave,TR,33.0171,37.4939,A,Fairbairn et al. 2014; Brami and Zanotti 2015; Reingruber and Thissen 2016,
10760,Wk-29761,,,8918,34,,fruitstone,Prunus padus,10399,Pinarbasi,"phase pre-Neolithic, AFR",cave,TR,33.0171,37.4939,A,Fairbairn et al. 2014; Brami and Zanotti 2015; Reingruber and Thissen 2016,
10761,Wk-30797,,,5039,27,,grain,Triticum,10399,Pinarbasi,"phase pre-Neolithic, AFC",cave,TR,33.0171,37.4939,A,Fairbairn et al. 2014; Brami and Zanotti 2015; Reingruber and Thissen 2016,
10762,Wk-30798,,,5025,34,,grain,Triticum,10399,Pinarbasi,"phase pre-Neolithic, ADT",cave,TR,33.0171,37.4939,A,Fairbairn et al. 2014; Brami and Zanotti 2015; Reingruber and Thissen 2016,
10763,Wk-32872,,,9475,42,,nutshell,Prunus amygdalus,10399,Pinarbasi,"phase pre-Neolithic, AFJ",cave,TR,33.0171,37.4939,A,Fairbairn et al. 2014; Brami and Zanotti 2015; Reingruber and Thissen 2016,
10764,Wk-32873,,,9409,30,,nutshell,Prunus amygdalus,10399,Pinarbasi,"phase pre-Neolithic, AFT",cave,TR,33.0171,37.4939,A,Fairbairn et al. 2014; Brami and Zanotti 2015; Reingruber and Thissen 2016,
10765,Wk-32874,,,9577,28,,nutshell,Prunus amygdalus,10399,Pinarbasi,"phase pre-Neolithic, AHA",cave,TR,33.0171,37.4939,A,Fairbairn et al. 2014; Brami and Zanotti 2015; Reingruber and Thissen 2016,
10766,Wk-34089,,,8845,41,,nutshell,Prunus amygdalus,10399,Pinarbasi,"phase pre-Neolithic, DCL",cave,TR,33.0171,37.4939,A,Fairbairn et al. 2014; Brami and Zanotti 2015; Reingruber and Thissen 2016,
10767,Wk-34090,,,4719,25,,grain,Hordeum vulgare,10399,Pinarbasi,"phase pre-Neolithic, DCL",cave,TR,33.0171,37.4939,A,Fairbairn et al. 2014; Brami and Zanotti 2015; Reingruber and Thissen 2016,
10768,Wk-34451,,,4490,33,,charcoal,,303289,Chobareti,,settlement,GE,43.117033,41.582986,A,"Kakhiani et al. 2013, Messager et al. 2015",
10769,Wk-34452,,,4470,36,,charcoal,,303289,Chobareti,,settlement,GE,43.117033,41.582986,A,"Kakhiani et al. 2013, Messager et al. 2015",
10770,Wk-34453,,,4528,33,,charcoal,,303289,Chobareti,,settlement,GE,43.117033,41.582986,A,"Kakhiani et al. 2013, Messager et al. 2015",
10771,Wk-34454,,,4517,35,,charcoal,,303289,Chobareti,,settlement,GE,43.117033,41.582986,A,"Kakhiani et al. 2013, Messager et al. 2015",
10772,Wk-34455,,,4501,39,,charcoal,,303289,Chobareti,,settlement,GE,43.117033,41.582986,A,"Kakhiani et al. 2013, Messager et al. 2015",
10773,Wk-34456,,,4501,33,,charcoal,,303289,Chobareti,,settlement,GE,43.117033,41.582986,A,"Kakhiani et al. 2013, Messager et al. 2015",
10774,Wk-34457,,,4451,34,,grain (charred),cerealia,303289,Chobareti,,settlement,GE,43.117033,41.582986,A,"Kakhiani et al. 2013, Messager et al. 2015",
10775,Wk-34458,,,4451,34,,grain (charred),cerealia,303289,Chobareti,,settlement,GE,43.117033,41.582986,A,"Kakhiani et al. 2013, Messager et al. 2015",
10776,Wk-34459,,,4434,35,,grain (charred),cerealia,303289,Chobareti,,settlement,GE,43.117033,41.582986,A,"Kakhiani et al. 2013, Messager et al. 2015",
10777,Wk-35608,,,8868,25,,,,11729,Girmeler,Trench A,cave,TR,29.374,36.587,A,Takaoğlu et al. 2014; Brami and Zanotti 2015; Reingruber and Thissen 2016,
10778,Wk-37966,,,8906,37,,,,11729,Girmeler,Trench A,cave,TR,29.374,36.587,A,Takaoğlu et al. 2014; Brami and Zanotti 2015; Reingruber and Thissen 2016,
10779,Wk-37967,,,8876,33,,,,11729,Girmeler,Trench A,cave,TR,29.374,36.587,A,Takaoğlu et al. 2014; Brami and Zanotti 2015; Reingruber and Thissen 2016,
10780,Wk-40639,,,8228,27,,grain,Secale cereale,1082,Can Hasan III,Floor and,settlement,TR,33.328,37.264,A,Fairbairn et al. 2020,
10781,Wk-40643,,,8214,27,,grain,Triticum,1082,Can Hasan III,Wall fabric,settlement,TR,33.328,37.264,A,Fairbairn et al. 2020,
10782,Wk-40644,,,8200,26,,grain,Triticum,1082,Can Hasan III,Fill from slot,settlement,TR,33.328,37.264,A,Fairbairn et al. 2020,
10783,WK-41920,,,8279,32,,grain,Triticum monococcum,1082,Can Hasan III,Site fill,settlement,TR,33.328,37.264,A,Fairbairn et al. 2020,
10784,WK-41921,,,8185,28,,grain,Triticum,1082,Can Hasan III,Occupation,settlement,TR,33.328,37.264,A,Fairbairn et al. 2020,
10785,WK-41922,,,8239,80,,grain,Triticum,1082,Can Hasan III,Floor,settlement,TR,33.328,37.264,A,Fairbairn et al. 2020,
10786,WK-41923,,,8129,31,,grain,Triticum,1082,Can Hasan III,Brown fill,settlement,TR,33.328,37.264,A,Fairbairn et al. 2020,
10787,WK-41924,,,8219,28,,grain,Triticum,1082,Can Hasan III,Wall fabric,settlement,TR,33.328,37.264,A,Fairbairn et al. 2020,
10788,WK-41925,,,8209,26,,grain,Triticum,1082,Can Hasan III,Collapsed,settlement,TR,33.328,37.264,A,Fairbairn et al. 2020,
10789,WK-41926,,,8212,29,,grain,Triticum,1082,Can Hasan III,Floor,settlement,TR,33.328,37.264,A,Fairbairn et al. 2020,
10790,Wk-43210,,,6156,29,,charcoal,,303295,Jebel Oraf 2,,settlement,SA,40.806399,27.91036,A,Guagnin et al. 2017,
10791,Wk-43212,,,6242,23,,charcoal,,303295,Jebel Oraf 2,,settlement,SA,40.806399,27.91036,A,Guagnin et al. 2017,
10792,Wk-43223,,,4596,21,,,,303486,Jubbah,,cairn,SA,40.94,28.02,A,Petraglia et al. 2020,
10793,Wk-43249,,,7070,23,,seed,Pisum sativum,81,Can Hasan I,Wall fabric,settlement,TR,33.331,37.263,A,Fairbairn et al. 2020,
10794,Wk-43418,,,7053,20,,seed,Pisum sativum,81,Can Hasan I,Fill,settlement,TR,33.331,37.263,A,Fairbairn et al. 2020,
10795,Wk-43419,,,7095,20,,grain,Hordeum vulgare,81,Can Hasan I,Wall fabric,settlement,TR,33.331,37.263,A,Fairbairn et al. 2020,
10796,Wk-44371,,,2995,20,,plant remains,,3401,Yassi Höyük (Gordion),Cylindrical pit,settlement,TR,31.994167,39.655,A,Kealhofer et al. 2019,
10797,Wk-44372,,,2948,20,,grain,Cerealia,3401,Yassi Höyük (Gordion),Rich deposit above floor of CBH structure,settlement,TR,31.994167,39.655,A,Kealhofer et al. 2019,
10798,Wk-44373,,,2963,20,,grain,Cerealia,3401,Yassi Höyük (Gordion),Floor deposit in CBH structure,settlement,TR,31.994167,39.655,A,Kealhofer et al. 2019,
10799,Wk-44374,,,2971,20,,grain,Cerealia,3401,Yassi Höyük (Gordion),Collapse within CBH structure,settlement,TR,31.994167,39.655,A,Kealhofer et al. 2019,
10800,Wk-44375,,,2949,20,,nutshell,,3401,Yassi Höyük (Gordion),Pit within CBH structure,settlement,TR,31.994167,39.655,A,Kealhofer et al. 2019,
10801,Wk-44376,,,2962,20,,grain,Cerealia,3401,Yassi Höyük (Gordion),Collapse within CBH structure,settlement,TR,31.994167,39.655,A,Kealhofer et al. 2019,
10802,Wk-44377,,,2862,20,,grain,Cerealia,3401,Yassi Höyük (Gordion),White floor deposit in WFL structure,settlement,TR,31.994167,39.655,A,Kealhofer et al. 2019,
10803,Wk-44378,,,3019,20,,straw,,3401,Yassi Höyük (Gordion),Pit within WFL structure,settlement,TR,31.994167,39.655,A,Kealhofer et al. 2019,
10804,Wk-44379,,,2974,20,,grain,Cerealia,3401,Yassi Höyük (Gordion),"Contents of bin, CKD structure",settlement,TR,31.994167,39.655,A,Kealhofer et al. 2019,
10805,Wk-44380,,,2940,20,,grain,Cerealia,3401,Yassi Höyük (Gordion),Collapse and floor deposit in CKD structure,settlement,TR,31.994167,39.655,A,Kealhofer et al. 2019,
10806,Wk-44943,,,4738,20,,,,303487,Jebel Oraf 115,,rock shelter,SA,40.789,27.8997,A,Petraglia et al. 2020,
10807,Wk-44947,,,6248,20,,,,303487,Jebel Oraf 115,,rock shelter,SA,40.789,27.8997,A,Petraglia et al. 2020,
10808,Wk-44948,,,6122,20,,,,303487,Jebel Oraf 115,,rock shelter,SA,40.789,27.8997,A,Petraglia et al. 2020,
10809,Wk-44951,,,6218,23,,,,303295,Jebel Oraf 2,,settlement,SA,40.806399,27.91036,A,Petraglia et al. 2020,
10810,Wk-44952,,,6230,20,,,,303295,Jebel Oraf 2,,settlement,SA,40.806399,27.91036,A,Petraglia et al. 2020,
10811,Wk-44957,,,6278,20,,,,303295,Jebel Oraf 2,,settlement,SA,40.806399,27.91036,A,Petraglia et al. 2020,
10812,Wk-44958,,,6255,20,,charcoal,,303295,Jebel Oraf 2,"Trench 7, Context 708",settlement,SA,40.806399,27.91036,A,Guagnin et al. 2020,
10813,Wk-45124,,,4730,15,,,,303487,Jebel Oraf 115,,rock shelter,SA,40.789,27.8997,A,Petraglia et al. 2020,
10814,Wk-45125,,,6533,22,,,,303487,Jebel Oraf 115,,rock shelter,SA,40.789,27.8997,A,Petraglia et al. 2020,
10815,Wk-45126,,,6246,22,,,,303487,Jebel Oraf 115,,rock shelter,SA,40.789,27.8997,A,Petraglia et al. 2020,
10816,Wk-45128,,,5465,20,,,,303295,Jebel Oraf 2,,settlement,SA,40.806399,27.91036,A,Petraglia et al. 2020,
10817,Wk-45129,,,6053,20,,,,303295,Jebel Oraf 2,,settlement,SA,40.806399,27.91036,A,Petraglia et al. 2020,
10818,Wk-45451,,,2866,16,,grain,Cerealia,3401,Yassi Höyük (Gordion),Layer of dung,settlement,TR,31.994167,39.655,A,Kealhofer et al. 2019,
10819,Wk-45452,,,2772,17,,grain,Cerealia,3401,Yassi Höyük (Gordion),Pit fill,settlement,TR,31.994167,39.655,A,Kealhofer et al. 2019,
10820,Wk-45453,,,2888,18,,grain,Cerealia,3401,Yassi Höyük (Gordion),Trash lens,settlement,TR,31.994167,39.655,A,Kealhofer et al. 2019,
10821,Wk-45454,,,2816,16,,grain,Cerealia,3401,Yassi Höyük (Gordion),Trash at top of a large pit,settlement,TR,31.994167,39.655,A,Kealhofer et al. 2019,
10822,Wk-45455,,,3006,17,,grain,Cerealia,3401,Yassi Höyük (Gordion),Basal deposit in cereal pit,settlement,TR,31.994167,39.655,A,Kealhofer et al. 2019,
10823,Wk-45456,,,2750,17,,grain,Cerealia,3401,Yassi Höyük (Gordion),Ash lens,settlement,TR,31.994167,39.655,A,Kealhofer et al. 2019,
10824,Wk-45457,,,2889,16,,grain,Cerealia,3401,Yassi Höyük (Gordion),Ash at bottom of a deep pit,settlement,TR,31.994167,39.655,A,Kealhofer et al. 2019,
10825,Wk-45458,,,3105,16,,grain,Cerealia,3401,Yassi Höyük (Gordion),Cylindrical pit,settlement,TR,31.994167,39.655,A,Kealhofer et al. 2019,
10826,Wk-45784,,,6590,17,,,,303487,Jebel Oraf 115,,rock shelter,SA,40.789,27.8997,A,Petraglia et al. 2020,
10827,Wk-45785,,,7073,17,,,,303487,Jebel Oraf 115,,rock shelter,SA,40.789,27.8997,A,Petraglia et al. 2020,
10828,Wk-48016,,,5524,20,,charcoal,,303387,Gird-i Rostam,"fill, Locus 19",settlement,IQ,45.915,35.753,A,Potts et al. 2019,
10829,Wk-48020,,,3802,19,,charcoal,,303387,Gird-i Rostam,"fill, Locus 11",settlement,IQ,45.915,35.753,A,Potts et al. 2019,
10830,Wk-50331,,,3814,25,,charcoal,,303498,Rabati,D9.2 [222] bag 56 (sample S.80),settlement,GE,43.15009,41.582815,A,Bedianashvili et al. 2021,
10831,Wk-50332,,,3742,18,,charcoal,,303498,Rabati,D10.1 [173] bag 44 (sample S.92),settlement,GE,43.15009,41.582815,A,Bedianashvili et al. 2021,
10832,Wk-50333,,,3740,19,,charcoal,,303498,Rabati,"D9.2 [228], bag 98 (sample S.151)",settlement,GE,43.15009,41.582815,A,Bedianashvili et al. 2021,
10833,Wk-50334,,,4410,25,,charcoal,Ulmus,303498,Rabati,A11.4 [856] bag 98 (sample S.178),settlement,GE,43.15009,41.582815,A,Bedianashvili et al. 2021,
10834,Wk-7007,,,9196,77,,charcoal,,18826,Wadi Hisban 5,Spot 1: 1.9,open air site,JO,35.7,31.82,B,Flohr et al. 2016,
10835,Wk-7008,,,12890,95,,charcoal,,18826,Wadi Hisban 5,Spot 1:1.11,open air site,JO,35.7,31.82,B,Edwards 2001,
10836,Wk-9444,,,9323,59,-25,charcoal,,10796,Zahrat adh-Dhra' 2,"upppermost level structure 2, locus 3.2., Square L23, ""Phase 2""; Str. 2: L23, 3.2; Locus 3.2",settlement,JO,35.5662,31.2552,A,Benz 2014; CalPal; Edwards et al. 2002; Sayej 2007; Maher et al. 2011 ; Flohr et al. 2016,
10837,Wk-9445,,,9552,59,-11.7,charcoal,,10796,Zahrat adh-Dhra' 2,"Structure 1, Phase2, Locus 22.3. (2:60); Str. 1: E28, 22.3; Locus 22.3",settlement,JO,35.5662,31.2552,A,Benz 2014; CalPal; Edwards et al. 2002; Sayej 2007; Maher et al. 2011 ; Flohr et al. 2016,
10838,Wk-9447,,,9603,59,-24.6,charcoal,,10796,Zahrat adh-Dhra' 2,"Square K22, Locus 6.1. lowest level; Str. 2: K22, 6.1; Locus 6.1",settlement,JO,35.5662,31.2552,A,Benz 2014; CalPal; Edwards et al. 2002; Sayej 2007; Maher et al. 2011 ; Flohr et al. 2016,
10839,Wk-9568,,,9623,91,-23.7,charcoal,,10796,Zahrat adh-Dhra' 2,"Locus 3.3.; Square K22, ""Phase 2""; Str. 2: K22, 3.3; Locus 3.3",settlement,JO,35.5662,31.2552,A,Benz 2014; CalPal; Edwards et al. 2002; Sayej 2007; Maher et al. 2011 ; Flohr et al. 2016,
10840,Wk-9570,,,9528,61,-27,charcoal,,10796,Zahrat adh-Dhra' 2,"Structure 3, Locus 5.4=7.4. Square U22; Str. 3: U22, 5.4; Locus 5.4",settlement,JO,35.5662,31.2552,A,Benz 2014; CalPal; Edwards et al. 2002; Sayej 2007; Maher et al. 2011 ; Flohr et al. 2016,
10841,Wk-9633,,,9635,59,-26.3,charcoal,,10796,Zahrat adh-Dhra' 2,"Structure 1, Phase 2: E 28, 20.1; Str. 1: E28, 20.1; Locus 20.1",settlement,JO,35.5662,31.2552,A,Benz 2014; Sayej 2007,
10842,WSU-671,,,6050,270,,,,16337,Tepe Langar,,settlement,IR,57.58,30.93,B,Voigt and Dyson 1992; CalPal; Flohr et al. 2016,
